prompt,completion,id
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , Tempered Glass Window, No PSU, , HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 ATX Cube Case 2x HD120 RGB Fan / Lighting Node PRO pre-installed Black'.",Yes,97168711#70100785_swapped_USB ports_color_fans_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , , , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 Tempered Glass Window Black No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_color_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , No PSU, , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 Tempered Glass Window HD Audio Black'.",Yes,97168711#70100785_swapped_USB ports_audio ports_color_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , No PSU, 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window HD Audio Black'.",Yes,97168711#70100785_swapped_audio ports_color_fans_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, Tempered Glass Window, , , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 No PSU HD Audio Black'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_color
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, Tempered Glass Window, , 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU HD Audio Black'.",Yes,97168711#70100785_swapped_PSU_audio ports_color_fans
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , , , , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 Tempered Glass Window ATX Cube Case No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_form factor_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , Tempered Glass Window, , , HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 No PSU ATX Cube Case 2x HD120 RGB Fan / Lighting Node PRO pre-installed'.",Yes,97168711#70100785_swapped_PSU_USB ports_fans_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, , , , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 Tempered Glass Window HD Audio No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, , No PSU, , , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 Tempered Glass Window HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed'.",Yes,97168711#70100785_swapped_USB ports_audio ports_fans_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, , 2x USB 3.0, , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case Black HD Audio No PSU'.",Yes,97168711#70100785_swapped_PSU_audio ports_color_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, No PSU, 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case Black HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed'.",Yes,97168711#70100785_swapped_audio ports_color_fans_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , , , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB Black 2x USB 3.0 Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_color_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , No PSU, , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB Black 2x USB 3.0 HD Audio Tempered Glass Window'.",Yes,97168711#70100785_swapped_USB ports_audio ports_color_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, Tempered Glass Window, , , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB Black 2x USB 3.0 HD Audio No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_color_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black , , , 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_fans_form factor_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black , , No PSU, , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case 2x USB 3.0 HD Audio Tempered Glass Window'.",Yes,97168711#70100785_swapped_USB ports_audio ports_form factor_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black , Tempered Glass Window, No PSU, , , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed'.",Yes,97168711#70100785_swapped_USB ports_audio ports_fans_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, , , 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_audio ports_fans_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, , , , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , Tempered Glass Window, , , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA ATX Cube Case Black 2x USB 3.0 HD Audio No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_color_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , No PSU, , , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA Black 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window'.",Yes,97168711#70100785_swapped_USB ports_audio ports_color_fans_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , , No PSU, , , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA ATX Cube Case 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window'.",Yes,97168711#70100785_swapped_USB ports_audio ports_fans_form factor_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , Tempered Glass Window, , , , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA ATX Cube Case 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_fans_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, , , , , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_fans_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, , , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case Black 2x USB 3.0 HD Audio No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_color_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, , 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case Black HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU'.",Yes,97168711#70100785_swapped_PSU_audio ports_color_fans_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , , 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB Black HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_audio ports_color_fans_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , , , , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA ATX Cube Case Black 2x USB 3.0 HD Audio Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_color_form factor_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , , , 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case Black HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_audio ports_color_fans_form factor_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , , , , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB Black 2x USB 3.0 HD Audio 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_audio ports_color_fans_series_window
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2S 13'' Clear Batter Drumhead - TT13EC2S'. Entity 2: 'Evans EC2 SST Clear Batter 13 in.'.,Yes,74972794#41520329_swapped_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2 SST 13 in. Clear Batter - TT13EC2 SST'. Entity 2: 'Evans EC2S Clear Batter Drumhead 13'''.,Yes,74972794#41520329_swapped_model_size
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2 SST 13'' Clear Batter - '. Entity 2: 'Evans EC2S Clear Batter Drumhead 13 in. TT13EC2S'.,Yes,74972794#41520329_swapped_model_product code
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2S 13 in. Clear Batter Drumhead - TT13EC2S'. Entity 2: 'Evans EC2 SST Clear Batter 13'''.,Yes,74972794#41520329_swapped_size_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2S 13 in. Clear Batter - '. Entity 2: 'Evans EC2 SST Clear Batter Drumhead 13'' TT13EC2S'.,Yes,74972794#41520329_swapped_product code_size
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2 SST 13 in. Clear Batter Drumhead - TT13EC2 SST'. Entity 2: 'Evans EC2S Clear Batter 13'''.,Yes,74972794#41520329_swapped_model_size_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2S 13 in. Clear Batter Drumhead - '. Entity 2: 'Evans EC2 SST Clear Batter 13'' TT13EC2S'.,Yes,74972794#41520329_swapped_product code_size_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2 SST 13 in. Clear Batter Drumhead - '. Entity 2: 'Evans EC2S Clear Batter 13'' TT13EC2S'.,Yes,74972794#41520329_swapped_model_product code_size_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK 8ml'. Entity 2: 'Canon PG-545 BK (Black) Original Ink Cartridge, E Zezë'.",Yes,72838471#7383991_swapped_color
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK 8ml Original'. Entity 2: 'Canon PG-545 Black  Ink Cartridge, E Zezë'.",Yes,72838471#7383991_swapped_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK 8ml E Zezë'. Entity 2: 'Canon PG-545 Black Original Ink Cartridge, '.",Yes,72838471#7383991_swapped_language
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK 8ml Original'. Entity 2: 'Canon PG-545 BK (Black)  Ink Cartridge, E Zezë'.",Yes,72838471#7383991_swapped_color_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK  Original'. Entity 2: 'Canon PG-545 Black  Ink Cartridge, E Zezë 8ml'.",Yes,72838471#7383991_swapped_original_volume
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK  E Zezë'. Entity 2: 'Canon PG-545 Black Original Ink Cartridge,  8ml'.",Yes,72838471#7383991_swapped_language_volume
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK  E Zezë'. Entity 2: 'Canon PG-545 BK (Black) Original Ink Cartridge,  8ml'.",Yes,72838471#7383991_swapped_color_language_volume
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Boje Canon PG-545 BK  E Zezë Original'. Entity 2: 'Canon PG-545 BK (Black)  Ink Cartridge,  8ml'.",Yes,72838471#7383991_swapped_color_language_original_volume
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P Smart Switch'. Entity 2: 'D-Link DGS-1210-28P 24-port 1Gb , 4x SFP, PoE'.",Yes,37254069#53464814_swapped_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P PoE'. Entity 2: 'D-Link DGS-1210-28P 24-port 1Gb Smart Switch, 4x SFP, '.",Yes,37254069#53464814_swapped_PoE
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port 1Gb'. Entity 2: 'D-Link DGS-1210-28P   Smart Switch, 4x SFP, PoE'.",Yes,37254069#53464814_swapped_port count_speed
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 1Gb 4x SFP'. Entity 2: 'D-Link DGS-1210-28P 24-port  Smart Switch, , PoE'.",Yes,37254069#53464814_swapped_SFP ports_speed
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P Smart Switch PoE'. Entity 2: 'D-Link DGS-1210-28P 24-port 1Gb , 4x SFP, '.",Yes,37254069#53464814_swapped_PoE_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port 1Gb 4x SFP'. Entity 2: 'D-Link DGS-1210-28P   Smart Switch, , PoE'.",Yes,37254069#53464814_swapped_SFP ports_port count_speed
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port Smart Switch PoE'. Entity 2: 'D-Link DGS-1210-28P  1Gb , 4x SFP, '.",Yes,37254069#53464814_swapped_PoE_port count_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P Smart Switch 1Gb PoE'. Entity 2: 'D-Link DGS-1210-28P 24-port  , 4x SFP, '.",Yes,37254069#53464814_swapped_PoE_speed_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port Smart Switch 1Gb PoE'. Entity 2: 'D-Link DGS-1210-28P   , 4x SFP, '.",Yes,37254069#53464814_swapped_PoE_port count_speed_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port Smart Switch PoE 4x SFP'. Entity 2: 'D-Link DGS-1210-28P  1Gb , , '.",Yes,37254069#53464814_swapped_PoE_SFP ports_port count_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P Smart Switch PoE 1Gb 4x SFP'. Entity 2: 'D-Link DGS-1210-28P 24-port  , , '.",Yes,37254069#53464814_swapped_PoE_SFP ports_speed_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port 4x SFP 1Gb PoE Smart Switch'. Entity 2: 'D-Link DGS-1210-28P   , , '.",Yes,37254069#53464814_swapped_PoE_SFP ports_port count_speed_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'EPSON Ink bar WF-8xxx Series Ink Cartridge XL Yellow -  (39 ml)'. Entity 2: 'Epson C13T755440 T7554 Yellow Ink 39ml 4000str.'.,Yes,47388064#97502452_swapped_page yield
Do the two product descriptions refer to the same real-world product? Entity 1: 'EPSON Ink bar  Ink Cartridge XL Yellow -  (39 ml)'. Entity 2: 'Epson C13T755440 T7554 Yellow Ink 39ml 4000str. WF-8xxx Series'.,Yes,47388064#97502452_swapped_page yield_series
