id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
10999896,,DVR Hikvision TurboHD 4 canale DS-7204HQHI-K1,"DVR Hikvision TurboHD 4 canale DS-7204HQHI-K1; 3MP; 4TurboHD/AHD/Analog interface input, 4-ch video and 1-ch audio input, H.265/H.265 +compression, 1 SATA interface,CH01: 3MP @ 15fps,CH02-04:1920×1080P @ 15fps/ch, support CVBS output, standalone 1U case",263.27,RON,,708269,3762458,,DS-7216HQHI-K1 Hikvision 16 cs. TurboHD DVR,,,,,4045323,10999896#3762458,0,True
97168711,,"Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed","Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed",269.00,AUD,,254664,41485546,,"Corsair Carbide 175R RGB Black Mid Tower ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.0, HD Audio, 1x 120mm Fan included","Corsair Carbide 175R RGB Black Mid Tower ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.0, HD Audio, 1x 120mm Fan included",105.00,AUD,,643961,97168711#41485546,0,True
81356812,Tissot,Seastar 1000 Powermatic 80 - T120.407.11.051.00,,629.00,CHF,,330408,1647419,,Tissot Seastar 1000 Powermatic 80 T120.407.11.041.01,,840.00,EUR,,3457955,81356812#1647419,0,True
3447561,Maxxis,"Maxxis Maxxis, High Roller II, Tire, 29''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black",,88.00,CAD,,1496586,79821099,Maxxis,"Maxxis Maxxis, High Roller II, Tire, 27.5''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black",,88.00,CAD,,627344,3447561#79821099,0,True
36803847,,AAA Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02,AAA Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02 for sale from China with good prices.,,,,14143134,25877530,,Cheap Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01,Top AAA replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01 wholesale from China with cheap price.,,,,67840743,36803847#25877530,0,True
35405134,Manfrotto,Manfrotto MHXPRO-2W 2-Way Head,"Precise framing for seamless transition between photo and video. The innovative XPRO Fluid Head is the perfect choice for photographers looking for professional, accurate framing and video that really flows. This tripod head is an ideal fit for wildlife photographers using lightweight scopes with digiscoping, ensuring sharper, accurately composed images and no unwanted breaks when switching devices or angles.The XPRO Fluid Head is the only lightweight video head that has a fluidity selector. It enables you to quickly shift between hard and soft fluidity in line with your speed of tilt movement. Shoot stable footage with any photographic lens thanks",99.99,GBP,,255513,72145468,,Manfrotto XPRO Fluid Tripod Head with Fluidity Selector,"Adjustable fluidity on tilt movement for smoother shooting Professional fluid drag for pan and tilt movements Versatile flat base for multiple tripod connections Quick and easy to set up and switch from photo to video Durable, lightweight aluminium construction",138.00,EUR,,255513,35405134#72145468,1,False
47818268,,Cooler master ventola master liquid ML120R rgb lga 775>2066 amd AM2>FM1,VENTOLA MASTER LIQUID ML120R RGBLGA 775>2066 AMD AM2>FM1,97.54,EUR,,104011,35737919,Cooler Master,Cooler Master MasterLiquid ML120L V2 RGB All In One Liquid CPU Cooler,"Cooler Master MasterLiquid ML120L V2 RGB, 120mm All-in-One Hydro CPU Cooler, 120mm PWM Fan, RGB LEDs, Aluminium/Copper",59.99,GBP,,91172,47818268#35737919,0,True
39417365,,"RAM Long Length Double Socket Arm for 1.5\"" Balls","The RAM-201U-D, long double socket arm, has a socket at both ends that accommodates 1.5\"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles.SpecificationsDimensions:Overall Length: 9.125\""Socket-To-Socket Length: 8\""Material: Powder Coated Marine Grade AluminiumBall: C size 1.5\"" rubberAccessoriesCompatibilityRelated ItemsNotesThe \""U\"" in the part number reflects product packaged in poly bag.InstructionsVideos Warranty RAM Warranty",7.395E1,AUD,,1764013,61791022,RAM,UNPKG RAM DBL SOCKET ARM B BALL C LENGTH,,27.20,EUR,,1366684,39417365#61791022,0,True
61794834,,"RAM® 3\"" Double Ball Arm for 1.5\"" Ball","The RAM-201U-B, short double socket arm, has a socket at both ends that accommodates 1.5\"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles.",19.49,USD,,93315,18456007,,RAM® Composite Double Socket Arm,"The RAP-B-201U-A consists of a short double socket arm that accommodates 1"" B size ball bases, device holders, and adapters. With an overall length 2.42"", this is the lowest profile RAM® double socket arm size. The easy to adjust knob allows for near-infinite adjustability for your connected device.",9.49,USD,,3656260,61794834#18456007,0,True
62242632,Epson,Epson Blekk Svart T7031 L - WP4000/4500,,445,NOK,,2922868,75384375,Epson,Epson T7891 Black Cart - Compatible,Epson T7891 Black Cart - Compatible,12.93,GBP,,2484292,62242632#75384375,0,True
89323553,Jabra,Jabra BIZ 2300 USB UC Duo,"BackBest in class noise-canceling Duo UC headset for contact centersThe new BIZ 2300 UC corded headset series features best-in-class noise cancellation and sound for crystal clear conversations and a great customer experience. It blends lightweight design with durable construction for all day comfort and performance. Available in Mono (single earpiece to keep in touch with your surroundings while you are on the line) OR Duo (earpieces cover both ears so you can focus on the conversation - ideal for noisy workspaces.)All BIZ 2300 models are over-the-head, corded headsets and are available in several varieties including UC (for softphones), Microsoft Lync",$168.00,USD,,666306,13502365,,Jabra BIZ 2300 USB MS Duo,"Your contact center agents are your brand ambassadors, so give them the tool to sound as clear as your brand. In Jabra’s Biz™ 2300 world class sound meets world class durability in an exceptionally comfortable and stylish corded headset – keeping both your agents and your customers happy.Jabra Biz™ 2300 USB Microsoft Lync Duo is a stereo headset that provides USB connectivity optimized for Microsoft Lync.",149.00,USD,,1086172,89323553#13502365,0,True
45759535,Audemars Piguet,Pre-Owned Audemars Piguet Royal Oak Chronograph 26331ST.OO.1220ST.03,"Pre-Owned Audemars Piguet Royal Oak Chronograph (26331STOO1220ST03) self - winding automatic watch, features a 41mm stainless steel case sur...Read More",33900.00,USD,,607611,30454890,,Audemars Piguet-Audemars Piguet Royal Oak Chronograph 41mm Mens Watch-26331ST.OO.1220ST.02,Audemars Piguet-Audemars Piguet Royal Oak Chronograph 41mm Mens Watch-26331ST.OO.1220ST.02,25000,USD,,31594,45759535#30454890,0,True
5603029,Samsung,Samsung Portable SSD T7 Touch 1TB - Zilver,"Portable SSD T7 Touch USB 3.2, NVMe, 1TB",249.00,EUR,,1307351,66625804,Samsung,Samsung T7 Touch Black 1TB Portable SSD with Fingerprint ID,"MU-PC1T0K/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",217.10,GBP,,1458655,5603029#66625804,0,True
40764402,,Seagate LaCie 4TB 2.5' USB 3 to USB-C Diamond Cut External HDD. STHG4000400. 2 Years Warranty,"Sleek Design. Lavish Space. Like an airy loft or vast landscape, LaCie Mobile Drive articulates the beauty and importance of premium space. With up to 5 TB of capacity, thereÃ¢ÂÂs room for photos, playlists, docs and more. And with MacÃÂ®, WindowsÃÂ®, USB-C, and USB 3.0 compatibility, access is easy. One-click or automatic backup makes file storage smooth, and our 30th anniversary diamond-cut design has an edge like no other. An Ultra Compatible, Ultra Portable Hard Drive. Use LaCie Mobile Drive with both Mac and Windows out of the box. No need to reformat. Reversible USB-C cable for ultra-fast transfers with",219.00,AUD,,267024,53426556,LaCie,LaCie 4TB Rugged Thunderbolt / USB-C Mobile HDD,,1059.0,AED,,1073295,40764402#53426556,0,True
71230660,,Epson Premium Glossy Photo Paper 13x18cm,"High Gloss Finish, Bright White and Resin Coated, Smudge and Water resistant, 5""x7"" (13x18cm), 255gsm, 30 Sheets",11.49,GBP,,157548,12051271,,EPSON Premium Glossy Photo Paper A4/30ks,Foto papier,17.49,,,1601212,71230660#12051271,0,True
41191422,Maxxis,Maxxis High Roller II MaxxTerra Tire (WT) (3C/EXO/TR) (27.5 x 2.40) (Folding),"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.The most important part of a tire is arguably the rubber compound used to within the tread and with Maxxis's 3C MaxxTerra you get an intermediate compound with great rolling and grip properties.Features:WT: Wide Trail casing used for 2.4\""-2.6\""",71.00,USD,,1631327,45946412,Maxxis,"Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black",,85.00,USD,,729259,41191422#45946412,0,True
75297744,TP-Link,TP-Link EAP110 Auranet Access Point 300Mps,"The TP-LINK's EAP110 business Access Point provides a flexible, easy-to-deploy, manageable and robust security business-class wireless network solution. With simple mounting design to easily mount to a wall or ceiling. WLAN configuration and management are simplified through centralized management software. EAP110 also features captive portal and auto RF management, making it ideal for the high-density, intensive demanding businesses environment, include campus, hotels, malls and offices.EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one",28.29,EUR,,2124537,10373250,TP-Link,Access Point TP-Link 450MBPS TL-WA901ND Wireless,,0.0,BRL,,877442,75297744#10373250,0,True
35737919,Cooler Master,Cooler Master MasterLiquid ML120L V2 RGB All In One Liquid CPU Cooler,"Cooler Master MasterLiquid ML120L V2 RGB, 120mm All-in-One Hydro CPU Cooler, 120mm PWM Fan, RGB LEDs, Aluminium/Copper",59.99,GBP,,91172,98600039,Cooler Master,Cooler Master MasterLiquid ML120R ARGB AIO Cooler,Cooler Master MasterLiquid ML120R ARGB AIO Cooler available to buy online from PC Case Gear – Australia’s Premier Online PC Store.,129,AUD,,104011,35737919#98600039,0,True
26786850,Daniel Wellington horloges,Daniel Wellington Horloge Classic Sheffield Rose DW00100036,Daniel Wellington Horloge Classic Sheffield Rose DW00100036,135.20,EUR,,48610,77020269,,Daniel Wellington Classic Sheffield Rose 40mm -rannekello DW00100007,,189,EUR,,3851409,26786850#77020269,0,True
51810284,D-LINK,D-Link Switch 24 Puertos- Red,"The DGS-1210 Series Gigabit Smart Switches with Fibre Uplinks is the latest generation of D-Link Smart Switches featuring D-Link Green 3.0 technology. The series offers a high level of energy saving and efficiency, as it also complies with the IEEE 802.3az Energy Efficient Ethernet standard. Support for IPv6 management and configurations ensures your network remains protected after the upgrade from IPv4 to IPv61. By offering multiple management options, the Smart Switches allows quick deployment, infrastructure expansion, and seamless function upgrades. Built for small and medium-sized businesses, the DGS-1210 Series Smart Switches provide functionality, security, and manageability for a fraction of",316.5,,,964764,34259452,,Switch D-Link - Web smart - switch - 24 porte - gestito dgs-1210-24,24-PORT 10/100/1000MBPS GIGABIT SMART SWITCH WITH 4 COMBO1000BASET/SFP,2.9698E2,EUR,,793378,51810284#34259452,0,True
22211135,,Asus Radeon ROG Strix RX5500 XT 8gb Gddr6 Version OC,,6290,MXN,,1767558,51683015,,Asus Radeon Dual Evo RX5500 XT 8gb Gddr6 Version OC,,6456.56,MXN,,2326232,22211135#51683015,0,True
88168633,Epson,Epson Papir Photo Premium Glossy 13X18cm 30-ark 255G,,85,DKK,,157548,71490927,,Epson A3 Premium Glossy Photo Paper 255gsm (Pack of 20) C13S041315,Epson A3 Photo Paper Premium Glossy 255Gsm White 20 Sheets,37.04,,,465235,88168633#71490927,0,True
84459988,,Gorra New Era NY Yankees MLB 9Fifty Cap,,3.19E1,EUR,,76491423,64692163,,Gorra New Era Clean Trucker 2 NY Yankees Cap,,2.19E1,EUR,,78575500,84459988#64692163,0,True
10496,,Zebra TrueColours ix Series Monochrome - 1 - black - print ribbon,"Zebra TrueColours i Series monochrome ribbons use \""thermal transfer\"" printing technology, a process by which a heated printhead is used to transfer a digitized image from the ribbon to the surface of the card. Monochrome ribbons can be used on all Zebra card printers.",28.99,CAD,,163499,41234714,,Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon,,19,USD,,1542544,10496#41234714,0,True
38339458,,LaCie 4TB USB Type-C Mobile Drive (Moon Silver),"TheLaCie 4TB USB 3.1 Type-C Mobile Drive (Moon Silver) is a simple-to-use drive featuring enhanced connection options that supports both USB 3.1 Gen 1 and Gen 2 connectivity. Once plugged in users benefit from the enhanced data transfer rates up to 5 Gb/s and 10 Gb/s with the included USB Type-A and Type-C cables. Other helpful features include high-resolution multimedia storage for photos and video, a diamond-cut design, and compatibility with Windows and Mac operating systems. USB 3.1 Gen 1 USB 3.1 Gen 1 features a maximum throughput of 5 Gb/s. USB 3.1 Gen 1 and USB 3.0 are synonymous.",134.99,USD,,267024,48305046,,Lacie 5TB USB-C Mobile Drive prenosni disk,,,,,500837,38339458#48305046,0,True
84465814,,Pokemon TCG Rebel Clash Booster Pack,,5.31,CAD,,2490160,17465629,,Pokemon TCG:Sword and Shield Rebel Clash Three Booster Blister- Dural,"Pokemon TCG:Sword and Shield Rebel Clash Three Booster Blister- Duraludon Rock out with new Pokémon! Crank it loud and blast the beat—you’ll find rebellion, chaos, and punk attitude galore in the Pokémon TCG:Sword & Shield—Rebel Clash expansion, loaded with Pokémon V including Toxtricity V, Dubwool V, Boltund V,",20.0,AUD,,3227349,84465814#17465629,0,True
94512766,Epson,Epson Cartouche d'encre C13T865140 (T8651),XXL ~10000 pages,136.24,EUR,,193507,18309559,Epson,"Epson Fox Multipack \""Renard\"" (T1285) - Encre DURABrite Ultra N, C, M, J","Epson Fox Multipack \""Renard\"" (T1285) - Encre DURABrite Ultra N, C, M, J, Original, Encre à pigments, Noir, Cyan, Magenta, Jaune, Epson, Multi pack, - Epson Stylus SX445W - Epson Stylus SX440W - Epson Stylus SX435W - Epson Stylus SX420W - Epson...",61.89,EUR,,161548,94512766#18309559,0,True
23757092,,Gigabyte GTX 1650 SUPER OC 4G,1740 MHz (Reference Card: 1725 MHz),3690,EGP,,1349881,48293393,Gigabyte,Gigabyte NVIDIA GeForce GTX 1650 4GB D6 OC Turing Graphics Card,"Gigabyte GeForce GTX 1650 D6 OC 4GB GDDR6 Graphics Card, 896 Core, 1635MHz Boost",148.99,GBP,,213319,23757092#48293393,0,True
82676601,LOGITECH,LOGITECH AURICULARES H650E STEREO USB,Cascos - Cascos Logitech - LOGITECH AURICULARES H650E STEREO USB,78.00,EUR,,683214,57337098,,LOGITECH Logitech USB Headset H390,LOGITECH Logitech USB Headset H390,90.90,BGN,,149318,82676601#57337098,0,True
61791022,RAM,UNPKG RAM DBL SOCKET ARM B BALL C LENGTH,,27.20,EUR,,1366684,87259085,,RAM Double Socket Arm MC201C LONG,"The RAM-MC-201-C, Long double socket arm, has a socket at both ends that accommodates 1\"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles.",2.899E1,GBP,,1366684,61791022#87259085,1,False
54536046,,APC RBC140 Replacement Battery Cartridge,"APC Replacement Battery Cartridge #140Genuine APC RBC are tested and certified for compatibility to restore UPS performance to the original specifications.Includes : All required connectors , Battery recycling guide , Installation Guide , Reusable packagingReplacement Battery CartridgesFeatures & BenefitsConveniencePrepaid postage to a nearby recycling partner (availability varies by country) - Insures that almost 100% of the old battery is recycled, protecting the environment.Re-usable packaging with clear instructions on how to properly dispose of spent batteries - Convenient, easy and green.Fully assembled for easy hot-swap installation - APC RBCs are safe, reliable and contain a minimum number of connections saving valuable",531.10,GBP,,1144246,1644190,,APC APCrbc110 Replacement Battery Cartridge #110,APC APCRBC110 Replacement Battery Cartridge #110• For UPS at home &; small businesses supporting computers &; network systems • Guaranteed compatibility with Back-UPS(TM) system • Easy hot-swap installation without downtime • Reliable battery for power spikes &; outages • Recyclable spill-free sealed batter,67.94,USD,,1157842,54536046#1644190,0,True
