id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
95208450,ASUS,"ASUS GeForce RTX 2080S DUAL EVO OC HDMI, 3x DisplayPort",,7.8861E2,EUR,,3154731,43227294,,"GeForce® RTX 2080 SUPER™ OC, DUAL-RTX2080S-O8G-EVO, 1650 - 1860MHz, 8GB GDDR6, Graphics Card",The ASUS Dual GeForce® RTX 2080 SUPER™ EVO OC edition 8GB GDDR6 with two powerful Axial-tech fans for high refresh rate AAA gaming and VR,805.51,USD,,3154731,95208450#43227294,1,False
28217630,WESTERN DIGITAL,Western Digital My Book external hard drive 3000 GB Black,,104.75,,,707463,69392189,,DISCO DURO EXT USB3.0 3.53TB WD MY BOOK NEGRO,"Western Digital My Book, Unidad de disco duro, 3.0 (3.1 Gen 1), USB Type-A, Windows 10 Education, Windows 10 Education x64, Windows 10 Enterprise, Windows 10 Enterprise x64, Wi, Mac OS X 10.10 Yosemite, Mac OS X 10.11 El Capitan, Mac OS X 10.9 Maveri",118.14,EUR,,707463,28217630#69392189,1,False
29824338,Shimano,Shimano Ultegra CS-R8000 11-Speed Cassette (Silver) (11-28T),"This is the Shimano Ultegra CS-8000 11-Speed Cassette. Using Hyperglide sprockets with revised tooth profiles, the CS-8000 11-speed cassette features reduced wear and lightning quick shifts. Even under the most demanding gear changes you can expect improved shifting thanks to a rigid aluminum carrier to keep the cogs in check. The available ratio combinations (seen below) work extremely well with standard, compact or triple cranksets.Features:The CS-R8000 cassette meets durability requirements for E-MTB applications11-25T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-16-17-19-21-23-25Drivetrain Speeds: 11Color: SilverWeight: 232 grams11-28T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-17-19-21-23-25-28Drivetrain Speeds: 11Color: SilverWeight: 251",72.99,USD,,895823,23336476,Shimano,"Shimano CASSETTE, CS-R8000, ULTEGRA, 11V 11-28T,",,124.99,CAD,,895823,29824338#23336476,1,False
47274803,,DS-7216HQHI-K1 Hikvision 16 Channel 3MP / 1080P HD-TVI Hybrid DVR with CVBS (Turbo4.0),"Key FeaturesH.265+/H.265/H.264+/H.264 encoding for the main streamSelf-adaptive HDTVI/HDCVI/AHD/CVBS signal inputFull channel 720P resolution real-time recording12.5fps recording on 1080PHDMI and VGA output at up to 1920x1080P resolutionAlso includes 1 x BNC (CVBS) Video Output for Spot OutputLong transmission distance over coax cableSupport up to 16-ch synchronous playback at 1080P resolutionInternet & Smart Phone compatibleDownloadManufacturers Spec Sheet (PDF)CompatibilityHD-TVI: Any Hikvision HD-TVI CameraAHD: Any AHD CCTV CameraAnalogue: Any Analogue CCTV CameraVideo / Audio InputVideo compressionH.265+/H.265/H.264+/H.264Analog and HD-TVI Video Input16CH; BNC interface (1.0Vp-p, 75 Ω)Supported Camera TypesSupport HDTVI input: 3MP,1080P/25Hz, 1080P/30Hz,720P/25Hz, 720P/30Hz, 720P/50Hz, 720P/60Hz,Support AHD input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVI input: 1080P/25Hz, 1080P/30Hz,",,,,4045323,38112967,,HIKVISION DS-7216HQHI-K1 2 MEGAPIXEL (2MP) HYBRID 16 CHANNEL DVR,The HIKVISION DS-7216HQHI-K1 is the Fourth Generation TURBO 4 DVR. This DVR use H.264 and Duel stream video compression and uses a BNC interface for camera input. The TURBO range of DVRs are able to support up to 3MP HD-TVI Input on the first 2 BNC channels and 2MP (1080P on all other channels. This range of DVRs has both VGA and HDMI outputs with an output resolution of 1920 x 1080P and can record on the main stream 1080P in non real time and 720P resolution and below in real time. This DVR supports on HDD of up to,,,,4045323,47274803#38112967,1,False
87251130,,"SIGMA 50/1,4 DG HSM A CA",,8.191E2,EUR,,75956,20148664,,Sigma ART 50mm f/1.4 DG HSM Lens for Canon,,1099.99,CAD,,75956,87251130#20148664,1,False
29909599,,"Zebra Black Printer Ribbon for P310F, P310C, P420C, P520C & P720C ID Card Printers",,21.51,USD,,183681,50368196,zebra,Zebra C Series Black Ribbon 800015-301,,,,,183681,29909599#50368196,1,False
38024744,,WS-C2960-24TT-L Cisco Catalyst 2960 Network Switch (New),"Condition: NEWAvailability: End Of Life - Inventory May Be LimitedCisco 2960 Ethernet Switch - 24 port switch - 24 x 10/100Base-TX, 2 x 10/100/1000Base-T (WS-C2960-24TT-L)Cisco Catalyst 2960 Series Intelligent Ethernet Switches are a new family of fixed-configuration standalone devices that provide desktop Fast Ethernet and Gigabit Ethernet connectivity, enabling enhanced LAN services for entry-level enterprise, mid-market, and branch office networks. The Catalyst 2960 Series offers integrated security, including network admission control (NAC), advanced quality of service (QoS), and resiliency to deliver intelligent services for the network edge.GeneralDevice TypeSwitch - 24 ports - L4 - managedEnclosure TypeRack-mountable 1USubtypeFast EthernetPorts24 x 10/100",5.67E2,USD,,520988,19673382,CISCO,Catalyst 2960 24 10/100 + 2 1000BT LAN Base Image,,€ 2757.66,EUR,,520988,38024744#19673382,1,False
66010486,TISSOT,TISSOT -Seastar 1000 Powermatic 80- T120.407.11.051.00,"Swiss-made automatic movementWidth 43mmScratch-resistant sapphire crystalGender: MaleOrigin Swiss MadeCollection T-SportCase shape roundWaterproof up to a pressure of 30 bar (300 meters / 1000 feet)Housing material 316L stainless steelLength 43mmLug 21mmThickness 12,7mmDisplay back, ceramic bezelWeight 180gDial color blackDigits IndexCaliberThe indication for size and characteristic forms of movement, as well as the arrangement of plate, bridge, cock, barrel and escapement. POWERMATIC 80.111Dial (hour, minute, second, date)Power reserve of up to 80 hoursBand 316L stainless steelRibbon color grayFolding clasp with security and divers extensionThe Tissot Seastar 1000 Automatic Watch is the perfect choice for divers.It impresses with its high performance capability up to",672.61,EUR,,330408,49957312,Tissot,Tissot Stainless Steel T-Sport Men's Watch - T1204071105100,The automatic choice,715.00,USD,,330408,66010486#49957312,1,False
88333504,Sandisk,SanDisk Extreme PRO® SD™ UHS-II Card Reader/Writer,"Compact, portable SD™ card readerDesigned for super-fast SD UHS-II card transfersCompatible with UHS-II, backwards-compatible with UHS-I and non-UHS SD cards2Compatible with USB 3.02-Year warranty3Technical DetailsSingle slot SD™ UHS-II card reader/writerUSB 3.0; USB 2.0 backwards-compatibleTrust In SandiskAll SanDisk products are constructed to the highest standards and rigorously tested, so you can be confident in the outstanding quality, performance and reliability of every SanDisk product.Legal Disclaimer¹Based on USB specifications; performance may vary depending on use case and host device. 1MB=1,000,000 bytes.² Card not included. Sold separately.3 See www.sandisk.com/wug",118.0,MYR,,137095,76532384,SanDisk,SanDisk Extreme PRO UHS-II SD Card Reader USB 3.0,"Maximize workflow efficiencyThe SanDisk Extreme PRO® SDTM UHS-II Card Reader/Writer is designed to increase workflow efficiency for professional photographers and videographers. Small enough for fieldwork, the compact reader is built to handle the high-performance demands of UHS-II card technology and offers support for fast transfer speeds. With a USB 3.0 interface (and backwards-compatible with USB 2.0), the SanDisk Extreme PRO SD UHS-II reader/writer is your best choice for performance and efficiency when paired with a SD UHS-II memory card.Support for Super-Fast SD UHS-II Card Transfer SpeedsThe SanDisk Extreme PRO SD UHS-II Card Reader moves content fast to expedite your post-production",58,AUD,,137095,88333504#76532384,1,False
25217752,,Jabra Evolve 80 MS stereo - headset,"Jabra EVOLVE 80 is designed to maximize concentration and conversations with world-class, active noise-canceling technology and speakers optimized for voice and music.",433.99,CAD,,192208,20052958,,Jabra EVOLVE 80 MS Stereo,"The Jabra EVOLVE 80 MS Lync optimised over-the-ear stereo headset for VoIP softphone, mobile phone and tablet. Certified for Skype for Business",843.75,AUD,,192208,25217752#20052958,1,False
56734705,,Venu Amoled GPS Smartwatch Black/Slate,"This GPS smartwatch features a bright, beautiful AMOLED display and a battery life of up to 5 days, so you can spend more time doing the activities you love.",649.00,NZD,,982918,19735735,Garmin,Garmin Venu - Black with Slate Hardware (010-02173-12),"Garmin VENU AMOLED GPS Smartwatch - Black with Slate HardwareFind a time and a place for every part of your active life with Venu™. This GPS smartwatch features a bright, beautiful display and a battery life of up to 5 days, so you can spend more timedoing the activities you love. Don’t waste time hunting down videos for your favourite workouts. Get on screen, animated strength, cardio, yoga and Pilates workouts right on your wrist.With the broadest available range of 24/7 health monitoring features including respiration tracking, Body Battery™ energy monitor, Pulse Ox1 and more Venu can show you the",576.00,AUD,,982918,56734705#19735735,1,False
43742288,,D-link DGS-1210-24P best price,24-Port Gigabit PoE Smart Switch with 4 SFP ports Price: 261.18. Best price from OmniChannel. Convenient payment by bank transfer or delivery,2.6118E2,eur,,964764,2244475,D-link,Switch DGS-1210-24P 24 porturi,"D-Link, Smart Switch 24 porturi 10/100/1000 Gigabit PoE, 4 SFP, Smart, Switching capacity 56Gbps, budget 85W","1,409.99 Lei;",,,964764,43742288#2244475,1,False
47838777,Epson,Magenta Ink for Epson Discproducer PP100,,39.89,GBP,,2284784,76444213,EPSON,Epson Cartouche d encre magenta PP-100 (PJIC4) (C13S020450),"Ink Cartridge, Magenta",,,,2284784,47838777#76444213,1,False
82148801,,Kingston microSDHC Canvas Select 32GB 80R/10W Class 10 UHS-I,,3.29E1,PLN,,595102,7916004,,Kingston Canvas 32GB Micro SDHC C10 U1,,17.95,USD,,595102,82148801#7916004,1,False
52151706,,TP-LINK jetstream - switch - 24 x 10/100/1000 - montabile su rack,SWITCH 24 GIGABIT VLAN QOS,87.7,EUR,,180905,19120777,TP-Link,TP-Link TL-SG1024DE 24port Gigabit Desktop Switch,"24xport, 24xGigabit",35455.86,HUF,,180905,52151706#19120777,1,False
20735043,,DJI Car Charger for Mavic Pro,PRODUCT HIGHLIGHTS -Charge from Car / 12 VDC Power SourceThe Car Charger from DJI allows you to charger your Mavic Pros batteries from a car or other suitable 12 VDC power source.,6.5E1,USD,,1430778,29597140,,DJI Mavic Part 6 Car Charger charge the Intelligent Flight Battery through a cars cigarette lighter port,DJI Mavic Part 6 Car Charger charge the Intelligent Flight Battery through a cars cigarette lighter port,59,NZD,,1430778,20735043#29597140,1,False
1331887,,Sony SEL FE 50mm f/1.8 E-Mount Lens,,349.99,CAD,,1453810,48390119,Sony,Sony 50mm f/1.8 Standard Prime Lens,"A large-aperture 50mm prime lens is a must-have for serious full-frame camera users, and this is an excellent, affordable choice. The optical design is state-of-the-art for high image quality, and the large F1.8 maximum aperture can produce gorgeous background bokeh. On APS-C format E-mount bodies it provides equally high quality with an equivalent focal length of about 75mm.",599,AUD,,1453810,1331887#48390119,1,False
97395089,,Jabra EVOLVE 20 UC MONO Headset 4993-829-209 -For use on computers,"PRODUCT HIGHLIGHTSMono-StyleOptimized for UCNoise-Cancelling MicrophoneIn-Line Control UnitUSB ConnectionDigital Signal Processing (DSP)Jabra PC SuiteStay focused with the EVOLVE 20 UC Mono Headset from Jabra. This headband-style headset features a noise-canceling microphone, so you can be better heard at the other end. For easy operation, the headset comes with an in-line control unit that provides access to commonly used functions like volume and mute, as well as the ability to end and answer calls. The EVOLVE 20 UC Mono Headset is optimized for all leading Unified Communication systems, providing instant \""Plug & Play\"" installation for your headset. It connects to your system",59.00,USD,,1588415,23346990,Jabra,Jabra Evolve 20 UC Mono Corded USB Headset,Buy the Jabra Evolve 20 UC Mono Headset from Headset Store. Next Day Delivery. MPN: 4993-829-209,41.99,GBP,,1588415,97395089#23346990,1,False
88146034,,ASUS GRAPHICS CARD TUFF RX 5700XT OC 8GB DDR6 1X HDMI 3X DISPLAY PORT 3 X FAN MAX DISPLAY SUPPORT:4 600W 3 YEAR CARRY IN WARRANTY,,,,,649471,84836014,ASUS,Asus RadeonTUF 3 RX5700 XT Gaming 8 GB DDR6 OC,Asus RadeonTUF 3 RX5700 XT Gaming 8 GB DDR6 OC,480,EUR,,649471,88146034#84836014,1,False
92324489,,Garmin Fenix 5 Multisport GPS Watch,"Compact GPS Wrist Watch Designed for Adventure!Garmin's Fenix 5 MultiSport GPS Watch is a top choice whether on the trail, on a run or even just heading into the office. A bright High Resolution Color Chroma display shows all your information at a quick glance. Aside from its sleek and stylish looks, the fenix 5 includes Elevate Wrist based heart rate, smart notifications, GPS and GLONASS Receivers and even a 3-Axis compass and barometric Altimeter.Available in 3 colors, the Fenix 5 comes in Slate Gray with a Black Band, Slate Gray with a Yellow Band or Silver with Granite Blue",299.95,USD,,139209,28125665,,Garmin fenix 5X Sapphire Slate Gray / Black Band,,2239,PLN,,139209,92324489#28125665,1,False
7934808,,Zebra Zxp1 Black Ribbon (1000 Images),"Zebra Zxp Series 1 Ribbon - Zxp Series 1 Load-N-Go Black (K) Monochrome Ribbon. 1, 000 Prints Per Ribbon","R 382,6 excl tax",ZAR,,1542544,86355040,,Zebra Black Monochrome Ribbon 800011-101 - 1000 Prints,,£12.99,GBP,,1542544,7934808#86355040,1,False
22846596,,Sony E-Mount 24-240mm F3.5-6.3 FE OSS Zoom,"This Sony zoom lens is perfect for all of the obstacles of your everyday life, with a range wide enough to capture all from landscapes, to portraits and sports. Compatible with all Sony E-Mount cameras, including the full-frame options, the Sony FE 24-240mm F3.5-6.3 OSS maintains the consistently high quality and compact form factor that has become a defining characteristic of this compact system range. A built-in optical image stabiliser and quality optical design aid in the capture of consistently sharp and detailed photographs.Built in optical image stabiliserQuality dust and moisture resistant construction7-blade circular aperture for high quality bokeh5 Aspherical",1499.95,AUD,,740038,54722844,Sony,Sony FE Series 24-240mm lens F3.5-6.3 OSS Lens,The FE 24-240mm f/3.5-6.3 OSS Lens from Sony is a full-frame compatible E-Mount telephoto zoom lens with the versatility to stretch from true wide-angle to super telephoto perspectives.,749,GBP,,740038,22846596#54722844,1,False
20898202,,"SanDisk 480GB SSD Plus SATA III 2.5\"" Internal SSD","The SanDisk 480GB SSD Plus SATA III 2.5\"" Internal SSD offers sequential reads of up to 535 MB/s and sequential writes of up to 445 MB/s to offer faster boot times and faster access to your data than a traditional spinning hard drive. This internal SSD quickly delivers 480GB of storage capacity for your notebook or desktop and is compatible with systems sporting a SATA III interface and an available 2.5\"" / 7mm drive bay. SanDisk has included a SanDisk SSD Dashboard app that helps you maintain the drive's performance by offering tools for analyzing the drive and listing S.M.A.R.T.",78.99,USD,,1037877,12333156,SanDisk,SanDisk SSD PLUS Solid State Drive 480GB,"Step up to SSD speeds and inject new life into your laptop or desktop PC with the new Solid State Drive PLUS (SSD) - 480GB from SanDisk, 20x faster than your hard drive",73.49,GBP,,1037877,20898202#12333156,1,False
47886079,,Jabra BIZ 2300 USB MS Duo - headset,"Your contact center agents are your brand ambassadors, so give them the tool to sound as clear as your brand. In Jabra's Biz 2300 world class sound meets world class durability in an exceptionally comfortable and stylish corded headset – keeping both your agents and your customers happy. Jabra Biz 2300 USB Microsoft Duo is a stereo headset that provides USB connectivity optimized for Microsoft Skype for Business.",168,USD,,1086172,76663119,Jabra,BIZ 2300 USB DuoMicrosoft optimized,,,,,1086172,47886079#76663119,1,False
60458789,,DJI Mavic Pro 2 Drone with 4K 20MP Hasselblad Camera,Film in the sky with the highest professional quality. The DJI Mavic Pro 2 drone offers iconic Hasselblad image quality. The Mavic 2 Pro enables you capture gorgeous aerial shots in stunning detail. The Smart Controller is de,1599.00,USD,,2957018,37484549,Dji,Dron dji mavic 2 pro rc camara portable quadcopter (cp.ma.00000019.01),,45652.07,MXN,,2957018,60458789#37484549,1,False
96411432,Cooler Master,Coolermaster N300 Mid Tower Case with 2x 120mm SickleFlow Quiet Fans,Cooler Master N300 Black Mid Tower Case with 2x 120mm SickleFlow Quiet Fans,41.99,GBP,,2074244,16164619,,"CoolerMaster case miditower series N300, ATX,čierna, USB3.0, bez zdroja NSE-300-KKN1",,49.78,EUR,,2074244,96411432#16164619,1,False
9658895,,"XUB2792QSU-B1iiyama 27\"" ETE, ULTRA SLIM LINE, 2560x1440 WQHD, IPS, 5ms, FreeSync, 13cm height adj. stand, 350cd/m², VGA, HDMI, DisplayPort, Speakers,USB-HUB(2x3.0)",,279.46,EUR,,1439932,13125570,Iiyama,"Monitor LED iiyama ProLite XUB2792QSU-B1 LED display 68.6 cm (27\"") 2560 x 1440 pixels Wide Quad HD Black",,1521.99,RON,,1439932,9658895#13125570,1,False
